Paper_ID,DOI,Study_Series_ID,Material_Parent_ID,ML_Condition_ID,Observation_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Data_Origin,Source_URL,Provenance_Layer
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Source_location,Fig.2 / p.622,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Parent_Experiment_ID,P020_MC_TRIPHEA_INSITU,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Observation_ID,P020_STAGE_LATE_TRIP_SUPPRESSION,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Data_Origin,EXPERIMENTAL,as reported,SOURCE_IDENTITY,Fig.2 / p.622,Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Observation_Role,CORRELATED_IN_SITU_STAGE,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Deformation_Stage_ID,P020_STAGE_LATE_TRIP_SUPPRESSION,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Grouping_Review_Required,False,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Grouping_Confidence,HIGH,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Grouping_Reason,Correlated observation from parent in-situ tensile condition,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Study_Series_ID,P020_SERIES01,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Material_Parent_ID,P020_MAT_FE50MN30CO10CR10,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Leakage_Group_Strict,P020_SERIES01,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Leakage_Group_Material,P020_MAT_FE50MN30CO10CR10,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Parent_ML_Condition_ID,P020_MC_TRIPHEA_INSITU,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Independent_ML_sample,False,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,TWIP_at_stage,1,binary,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,TRIP_at_stage,1,binary,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Slip_at_stage,1,binary,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Independent_Experimental_ML_sample,False,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Experimental_Target_Eligibility,False,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Target_Evidence_Confidence,High,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Stage_Method,Real-time in-situ time-of-flight neutron diffraction,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_Record_Role,RECOVERED_CORRELATED_IN_SITU_STAGE,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_Target_Status,STAGE_SPECIFIC_SUPPORT_NOT_CONDITION_LABEL,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_Source_Identity_Status,VERIFIED_PDF_AND_PUBLISHER_DOI_MATCH,as reported,SOURCE_IDENTITY,Fig.2 / p.622,Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_QC_Status,PENDING_GLOBAL_QC_SCHEMA_SPLIT_REFRESH,as reported,HIERARCHY_INTEGRATION,Fig.2 / p.622,Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Journal,Materials Research Letters,as reported,SOURCE_IDENTITY,Fig.2 / p.622,Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Volume,6,as reported,SOURCE_IDENTITY,Fig.2 / p.622,Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Issue,11,as reported,SOURCE_IDENTITY,Fig.2 / p.622,Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Pages,620-626,as reported,SOURCE_IDENTITY,Fig.2 / p.622,Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Publication_Year,2018,as reported,SOURCE_IDENTITY,Fig.2 / p.622,Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Source_URL,https://doi.org/10.1080/21663831.2018.1523239,as reported,SOURCE_IDENTITY,Fig.2 / p.622,Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Alloy_Family_Text,Fe50Mn30Co10Cr10,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Fig.2 / p.622,Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Alloy_Family_Use,GROUPING_AUDIT_ONLY_NOT_PREDICTOR_NOT_SAMPLE_IDENTITY,as reported,DIRECT_TEXT_OR_VERIFIED_NA,Fig.2 / p.622,Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Target_Status,STAGE_SPECIFIC_SUPPORT_NOT_CONDITION_LABEL,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,TWIP_Phase,HCP,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,TWIP_Mode,HCP_TENSILE_AND_COMPRESSION_TWINNING,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,TRIP_Rate_Status,RATE_DECREASED_TRIP_REMAINS_ACTIVE,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Stage_Label,IV,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Stage_Strain_Relation,> approximately 25% strain,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Macro_Strain_pct,25,%,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Mechanism_Event,TRIP gradually suppressed at large strain but persists to fracture,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,TRIP_Stage,1,binary,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,TWIP_Stage,1,binary,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Slip_Stage,1,binary,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,Stage_Evidence_Type,NEUTRON_PHASE_FRACTION_EVOLUTION,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_STAGE_LATE_TRIP_SUPPRESSION,P020_Target_Semantic_Note,Transformation rate decreases above ~25% strain; this is not TRIP absence.,as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,Fig.2 / p.622,Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Paper_ID,P020,as reported,SOURCE_IDENTITY,"Fig.2 and Conclusion / pp.622,625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,DOI,10.1080/21663831.2018.1523239,as reported,SOURCE_IDENTITY,"Fig.2 and Conclusion / pp.622,625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Paper_Title,Deformation mechanisms and work-hardening behavior of transformation-induced plasticity high entropy alloys by in-situ neutron diffraction,as reported,SOURCE_IDENTITY,"Fig.2 and Conclusion / pp.622,625",Verified workbook and publisher DOI identity,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Condition_ID,P020_STAGE_FRACTURE,as reported,HIERARCHY_INTEGRATION,"Fig.2 and Conclusion / pp.622,625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Experiment_Group_ID,P020_SERIES01,as reported,HIERARCHY_INTEGRATION,"Fig.2 and Conclusion / pp.622,625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Row_Type,Correlated real-time in-situ neutron observation,as reported,HIERARCHY_INTEGRATION,"Fig.2 and Conclusion / pp.622,625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Alloy_ID,Fe50Mn30Co10Cr10,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Fig.2 and Conclusion / pp.622,625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Original_Composition,Fe50Mn30Co10Cr10,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Fig.2 and Conclusion / pp.622,625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Composition_basis,at.% nominal,as reported,DIRECT_TEXT_OR_VERIFIED_NA,"Fig.2 and Conclusion / pp.622,625",Source text; C-to-K representation only where required by existing field,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Characterization_methods,Real-time in-situ time-of-flight neutron diffraction,as reported,DIRECT_METHOD_METADATA,"Fig.2 and Conclusion / pp.622,625",Real-time in-situ time-of-flight neutron diffraction,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Source_location,"Fig.2 and Conclusion / pp.622,625",as reported,DIRECT_CONDITION_OR_STAGE_EVIDENCE,"Fig.2 and Conclusion / pp.622,625",Real-time in-situ neutron diffraction and source interpretation,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
P020,10.1080/21663831.2018.1523239,P020_SERIES01,P020_MAT_FE50MN30CO10CR10,,P020_STAGE_FRACTURE,P020_STAGE_FRACTURE,Parent_Experiment_ID,P020_MC_TRIPHEA_INSITU,as reported,HIERARCHY_INTEGRATION,"Fig.2 and Conclusion / pp.622,625",Source-defined condition hierarchy,High,VERIFIED,EXPERIMENTAL,https://doi.org/10.1080/21663831.2018.1523239,MASTER_FIELD_MAPPING
