Paper_ID,DOI,Corrigendum_DOI,Material_Parent_ID,ML_Condition_ID,Record_ID,Feature_Name,Recovered_Value,Units,Evidence_Type,Evidence_Location,Method,Confidence,Recovery_Status,Source_URL
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Negative_Evidence_Status,NOT_APPLICABLE_POSITIVE_TARGET,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,SFE_mJ_m2,14,mJ/m2,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,SFE_method,"Thermodynamic estimate using DeltaG, strain energy, FCC/HCP interface energy and planar packing density",as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,SFE_Value_Status,CURRENT_PAPER_THERMODYNAMIC_ESTIMATE,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,DeltaG_FCC_HCP_J_mol,-292,J/mol,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,DeltaG_method,Thermo-Calc TCFE7,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,DeltaG_Value_Status,CURRENT_PAPER_CALCULATED,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A700_RT,P002_MC_A700_RT,Physics_Temperature_K,300,K,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,"Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 pp.2-3; Figs.2,5; Abstract p.1; Sec.3.2 p.5; Conclusion p.9; Sec.4.2 p.8",Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Original_Composition,Fe40Mn10Co20Cr20Ni10,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Composition_basis,at.% nominal,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Fe_at%,40,at.%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Mn_at%,10,at.%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Co_at%,20,at.%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Cr_at%,20,at.%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Ni_at%,10,at.%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Measured_Bulk_Composition,UNRESOLVED_NA,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED_NA,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Composition_Status,NOMINAL_ONLY_EDS_QUALITATIVE_HOMOGENEITY_NO_QUANTITATIVE_BULK_ANALYSIS,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,EDS_Qualitative_Homogeneity,Five principal elements uniformly distributed qualitatively,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Processing_route,Vacuum induction melting/casting from >99.8 wt% raw metals; hot rolled at 900 C from 10 to 5 mm (50%); homogenized at 1200 C for 2 h in Ar; water quenched; cold rolled from 5 to 1.5 mm (70%); annealed at 800 C for 30 min; water quenched,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Cast_method,Vacuum induction melting / casting,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Raw_Material_Purity,>99.8 wt%,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Hot_rolling_T_K,1173.15,K,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Hot_rolling_reduction_pct,50,%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Hot_Roll_Input_Thickness_mm,10.0,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Hot_Roll_Output_Thickness_mm,5.0,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Homogenization_T_K,1473.15,K,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Homogenization_time_h,2,h,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Homogenization_Atmosphere,Ar,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Post_Homogenization_Quench,Water quench,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Cold_rolling_reduction_pct,70,%,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Cold_Roll_Input_Thickness_mm,5.0,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Cold_Roll_Output_Thickness_mm,1.5,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Annealing_T_K,1073.15,K,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Annealing_time_min,30,min,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Cooling_route,Water quench,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Test_T_Raw,room temperature,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Test_T_K,UNRESOLVED_NA,K,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED_NA,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Strain_rate_s-1,0.001,s^-1,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Loading_Mode,Uniaxial tension,as reported,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Gauge_length_mm,10,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Gauge_width_mm,2.5,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Specimen_thickness_mm,1.25,mm,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
P002,10.1016/j.msea.2020.140441,10.1016/j.msea.2021.142419,P002_MAT_FE40MN10CO20CR20NI10,P002_MC_A800_RT,P002_MC_A800_RT,Replicate_n,3,count,MASTER_FIELD_MAPPING_FROM_VERIFIED_P002_EVIDENCE,Sec.2.1-2.3 pp.2; Sec.3.2 p.4; Sec.3.1 p.2; Fig.1; Fig.4; Abstract p.1; Sec.3.2 pp.4-5; Conclusion p.9; Sec.4.2 p.8,Source-reported; Celsius-to-K fields use explicit C + 273.15 unit representation,High_TRIP_Medium_TWIP,VERIFIED,https://doi.org/10.1016/j.msea.2020.140441
