Target,Split_ID,Split_Strategy,Grouping_Level,Train_Condition_Count,Validation_Condition_Count,Train_Group_Count,Validation_Group_Count,Train_Positive,Train_Negative,Validation_Positive,Validation_Negative,Both_Classes_Train,Both_Classes_Validation,Group_Overlap,Paper_Overlap,Study_Overlap,Material_Overlap,Source_Alloy_Family_Overlap,Strict_Leakage_Overlap,Feature_Set,Feature_Complete_Train,Feature_Complete_Validation,Scientific_Validity,Statistical_Limitation,Recommended_Status,Notes,Number_of_Folds,Fold_Number,Design_Feasibility,Validation_Group_IDs,Feature_Complete_Train_Positive,Feature_Complete_Train_Negative,Feature_Complete_Validation_Positive,Feature_Complete_Validation_Negative,Train_TRIP_Positive,Train_TRIP_Negative,Validation_TRIP_Positive,Validation_TRIP_Negative,Train_TWIP_Positive,Train_TWIP_Negative,Validation_TWIP_Positive,Validation_TWIP_Negative,Train_00,Train_10,Train_01,Train_11,Validation_00,Validation_10,Validation_01,Validation_11
T2_TWIP,T2_LOMFO_F15_PAPER_FALLBACK_P002,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,27,3,16,1,22,5,2,1,True,True,0,0,0,0,0,0,M4_PLUS_PHYSICS,17,3,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P002; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,15,NOT_FEASIBLE,PAPER_FALLBACK::P002,12,5,2,1,20,4,2,1,22,5,2,1,0,5,4,15,1,0,0,2
T2_TWIP,T2_LOMFO_F15_PAPER_FALLBACK_P002,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,27,3,16,1,22,5,2,1,True,True,0,0,0,0,0,0,M5_PLUS_INITIAL_MICROSTRUCTURE,16,1,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P002; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,15,NOT_FEASIBLE,PAPER_FALLBACK::P002,11,5,1,0,20,4,2,1,22,5,2,1,0,5,4,15,1,0,0,2
T2_TWIP,T2_LOMFO_F16_PAPER_FALLBACK_P003,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,27,3,16,1,21,6,3,0,True,False,0,0,0,0,1,0,M1_CHEMISTRY,22,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,16,NOT_FEASIBLE,PAPER_FALLBACK::P003,16,6,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOMFO_F16_PAPER_FALLBACK_P003,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,27,3,16,1,21,6,3,0,True,False,0,0,0,0,1,0,M2_CHEMISTRY_PLUS_TEST,17,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,16,NOT_FEASIBLE,PAPER_FALLBACK::P003,11,6,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOMFO_F16_PAPER_FALLBACK_P003,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,27,3,16,1,21,6,3,0,True,False,0,0,0,0,1,0,M3_PLUS_PROCESSING,17,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,16,NOT_FEASIBLE,PAPER_FALLBACK::P003,11,6,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOMFO_F16_PAPER_FALLBACK_P003,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,27,3,16,1,21,6,3,0,True,False,0,0,0,0,1,0,M4_PLUS_PHYSICS,17,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,16,NOT_FEASIBLE,PAPER_FALLBACK::P003,11,6,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOMFO_F16_PAPER_FALLBACK_P003,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,27,3,16,1,21,6,3,0,True,False,0,0,0,0,1,0,M5_PLUS_INITIAL_MICROSTRUCTURE,14,3,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P003; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,16,NOT_FEASIBLE,PAPER_FALLBACK::P003,9,5,3,0,19,5,3,0,21,6,3,0,1,5,4,14,0,0,0,3
T2_TWIP,T2_LOMFO_F17_PAPER_FALLBACK_P016,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,29,1,16,1,23,6,1,0,True,False,0,0,0,0,0,0,M1_CHEMISTRY,25,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P016; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,17,NOT_FEASIBLE,PAPER_FALLBACK::P016,19,6,0,0,21,5,1,0,23,6,1,0,1,5,4,16,0,0,0,1
T2_TWIP,T2_LOMFO_F17_PAPER_FALLBACK_P016,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,29,1,16,1,23,6,1,0,True,False,0,0,0,0,0,0,M2_CHEMISTRY_PLUS_TEST,20,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P016; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,17,NOT_FEASIBLE,PAPER_FALLBACK::P016,14,6,0,0,21,5,1,0,23,6,1,0,1,5,4,16,0,0,0,1
T2_TWIP,T2_LOMFO_F17_PAPER_FALLBACK_P016,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,29,1,16,1,23,6,1,0,True,False,0,0,0,0,0,0,M3_PLUS_PROCESSING,20,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P016; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,17,NOT_FEASIBLE,PAPER_FALLBACK::P016,14,6,0,0,21,5,1,0,23,6,1,0,1,5,4,16,0,0,0,1
T2_TWIP,T2_LOMFO_F17_PAPER_FALLBACK_P016,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,29,1,16,1,23,6,1,0,True,False,0,0,0,0,0,0,M4_PLUS_PHYSICS,20,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P016; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,17,NOT_FEASIBLE,PAPER_FALLBACK::P016,14,6,0,0,21,5,1,0,23,6,1,0,1,5,4,16,0,0,0,1
T2_TWIP,T2_LOMFO_F17_PAPER_FALLBACK_P016,LEAVE_ONE_MATERIAL_FAMILY_OUT,Leakage_Group_Material_WITH_CONSERVATIVE_FALLBACK,29,1,16,1,23,6,1,0,True,False,0,0,0,0,0,0,M5_PLUS_INITIAL_MICROSTRUCTURE,17,0,ZERO_PAPER_STUDY_MATERIAL_STRICT_AND_EXACT_SOURCE_FAMILY_OVERLAP,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Deterministic leave-one-group-out fold holding PAPER_FALLBACK::P016; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",17,17,NOT_FEASIBLE,PAPER_FALLBACK::P016,12,5,0,0,21,5,1,0,23,6,1,0,1,5,4,16,0,0,0,1
T2_TWIP,T2_GKF_K2_F01,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,13,2,11,4,True,True,0,0,0,0,1,0,M1_CHEMISTRY,12,13,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,1,FEASIBLE,P007_SERIES01|P008_SERIES01|P013_SERIES01|P014_SERIES01|PAPER_FALLBACK::P001|PAPER_FALLBACK::P003,10,2,9,4,9,3,13,2,13,2,11,4,1,1,2,8,0,4,2,9
T2_TWIP,T2_GKF_K2_F01,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,13,2,11,4,True,True,0,0,0,0,1,0,M2_CHEMISTRY_PLUS_TEST,9,11,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,1,FEASIBLE,P007_SERIES01|P008_SERIES01|P013_SERIES01|P014_SERIES01|PAPER_FALLBACK::P001|PAPER_FALLBACK::P003,7,2,7,4,9,3,13,2,13,2,11,4,1,1,2,8,0,4,2,9
T2_TWIP,T2_GKF_K2_F01,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,13,2,11,4,True,True,0,0,0,0,1,0,M3_PLUS_PROCESSING,9,11,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,1,FEASIBLE,P007_SERIES01|P008_SERIES01|P013_SERIES01|P014_SERIES01|PAPER_FALLBACK::P001|PAPER_FALLBACK::P003,7,2,7,4,9,3,13,2,13,2,11,4,1,1,2,8,0,4,2,9
T2_TWIP,T2_GKF_K2_F01,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,13,2,11,4,True,True,0,0,0,0,1,0,M4_PLUS_PHYSICS,9,11,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,1,FEASIBLE,P007_SERIES01|P008_SERIES01|P013_SERIES01|P014_SERIES01|PAPER_FALLBACK::P001|PAPER_FALLBACK::P003,7,2,7,4,9,3,13,2,13,2,11,4,1,1,2,8,0,4,2,9
T2_TWIP,T2_GKF_K2_F01,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,13,2,11,4,True,True,0,0,0,0,1,0,M5_PLUS_INITIAL_MICROSTRUCTURE,7,10,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,1,FEASIBLE,P007_SERIES01|P008_SERIES01|P013_SERIES01|P014_SERIES01|PAPER_FALLBACK::P001|PAPER_FALLBACK::P003,6,1,6,4,9,3,13,2,13,2,11,4,1,1,2,8,0,4,2,9
T2_TWIP,T2_GKF_K2_F02,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,11,4,13,2,True,True,0,0,0,0,1,0,M1_CHEMISTRY,13,12,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,2,FEASIBLE,P010_SERIES01|P011_SERIES01|P012_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002|PAPER_FALLBACK::P016,9,4,10,2,13,2,9,3,11,4,13,2,0,4,2,9,1,1,2,8
T2_TWIP,T2_GKF_K2_F02,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,11,4,13,2,True,True,0,0,0,0,1,0,M2_CHEMISTRY_PLUS_TEST,11,9,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,2,FEASIBLE,P010_SERIES01|P011_SERIES01|P012_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002|PAPER_FALLBACK::P016,7,4,7,2,13,2,9,3,11,4,13,2,0,4,2,9,1,1,2,8
T2_TWIP,T2_GKF_K2_F02,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,11,4,13,2,True,True,0,0,0,0,1,0,M3_PLUS_PROCESSING,11,9,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,2,FEASIBLE,P010_SERIES01|P011_SERIES01|P012_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002|PAPER_FALLBACK::P016,7,4,7,2,13,2,9,3,11,4,13,2,0,4,2,9,1,1,2,8
T2_TWIP,T2_GKF_K2_F02,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,11,4,13,2,True,True,0,0,0,0,1,0,M4_PLUS_PHYSICS,11,9,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,2,FEASIBLE,P010_SERIES01|P011_SERIES01|P012_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002|PAPER_FALLBACK::P016,7,4,7,2,13,2,9,3,11,4,13,2,0,4,2,9,1,1,2,8
T2_TWIP,T2_GKF_K2_F02,GROUP_K_FOLD_K2,Leakage_Group_Strict_WITH_PAPER_FALLBACK,15,15,6,6,11,4,13,2,True,True,0,0,0,0,1,0,M5_PLUS_INITIAL_MICROSTRUCTURE,10,7,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,VALID_LIMITED,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",2,2,FEASIBLE,P010_SERIES01|P011_SERIES01|P012_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002|PAPER_FALLBACK::P016,6,4,6,1,13,2,9,3,11,4,13,2,0,4,2,9,1,1,2,8
T2_TWIP,T2_GKF_K3_F01,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,19,1,5,5,True,True,0,0,0,0,1,0,M1_CHEMISTRY,15,10,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,1,NOT_FEASIBLE,P007_SERIES01|P011_SERIES01|P013_SERIES01|PAPER_FALLBACK::P001,14,1,5,5,12,5,10,0,19,1,5,5,1,0,4,12,0,5,0,5
T2_TWIP,T2_GKF_K3_F01,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,19,1,5,5,True,True,0,0,0,0,1,0,M2_CHEMISTRY_PLUS_TEST,11,9,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,1,NOT_FEASIBLE,P007_SERIES01|P011_SERIES01|P013_SERIES01|PAPER_FALLBACK::P001,10,1,4,5,12,5,10,0,19,1,5,5,1,0,4,12,0,5,0,5
T2_TWIP,T2_GKF_K3_F01,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,19,1,5,5,True,True,0,0,0,0,1,0,M3_PLUS_PROCESSING,11,9,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,1,NOT_FEASIBLE,P007_SERIES01|P011_SERIES01|P013_SERIES01|PAPER_FALLBACK::P001,10,1,4,5,12,5,10,0,19,1,5,5,1,0,4,12,0,5,0,5
T2_TWIP,T2_GKF_K3_F01,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,19,1,5,5,True,True,0,0,0,0,1,0,M4_PLUS_PHYSICS,11,9,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,1,NOT_FEASIBLE,P007_SERIES01|P011_SERIES01|P013_SERIES01|PAPER_FALLBACK::P001,10,1,4,5,12,5,10,0,19,1,5,5,1,0,4,12,0,5,0,5
T2_TWIP,T2_GKF_K3_F01,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,19,1,5,5,True,True,0,0,0,0,1,0,M5_PLUS_INITIAL_MICROSTRUCTURE,8,9,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,1,NOT_FEASIBLE,P007_SERIES01|P011_SERIES01|P013_SERIES01|PAPER_FALLBACK::P001,8,0,4,5,12,5,10,0,19,1,5,5,1,0,4,12,0,5,0,5
T2_TWIP,T2_GKF_K3_F02,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,15,5,9,1,True,True,0,0,0,0,1,0,M1_CHEMISTRY,17,8,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,2,NOT_FEASIBLE,P012_SERIES01|P014_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002,12,5,7,1,17,3,5,2,15,5,9,1,0,5,3,12,1,0,1,5
T2_TWIP,T2_GKF_K3_F02,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,15,5,9,1,True,True,0,0,0,0,1,0,M2_CHEMISTRY_PLUS_TEST,13,7,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,2,NOT_FEASIBLE,P012_SERIES01|P014_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002,8,5,6,1,17,3,5,2,15,5,9,1,0,5,3,12,1,0,1,5
T2_TWIP,T2_GKF_K3_F02,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,15,5,9,1,True,True,0,0,0,0,1,0,M3_PLUS_PROCESSING,13,7,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,2,NOT_FEASIBLE,P012_SERIES01|P014_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002,8,5,6,1,17,3,5,2,15,5,9,1,0,5,3,12,1,0,1,5
T2_TWIP,T2_GKF_K3_F02,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,15,5,9,1,True,True,0,0,0,0,1,0,M4_PLUS_PHYSICS,13,7,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,2,NOT_FEASIBLE,P012_SERIES01|P014_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002,8,5,6,1,17,3,5,2,15,5,9,1,0,5,3,12,1,0,1,5
T2_TWIP,T2_GKF_K3_F02,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,15,5,9,1,True,True,0,0,0,0,1,0,M5_PLUS_INITIAL_MICROSTRUCTURE,12,5,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives,EXPLORATORY_ONLY,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,2,NOT_FEASIBLE,P012_SERIES01|P014_SERIES01|P015_SERIES01|PAPER_FALLBACK::P002,7,5,5,0,17,3,5,2,15,5,9,1,0,5,3,12,1,0,1,5
T2_TWIP,T2_GKF_K3_F03,GROUP_K_FOLD_K3,Leakage_Group_Strict_WITH_PAPER_FALLBACK,20,10,8,4,14,6,10,0,True,False,0,0,0,0,1,0,M1_CHEMISTRY,18,7,ZERO_PROVENANCE_GROUP_OVERLAP; EXACT_SOURCE_ALLOY_FAMILY_OVERLAP_LIMITS_G2,Only 6 TWIP negatives across 4 strict groups; one paper contributes 3 negatives; At least one required class is absent from training or validation,INVALID_CLASS_SUPPORT,"Label-blind deterministic greedy group allocation by descending target-usable group size and lexical group ID; group independence takes precedence over exact stratification; no row-random split, resampling, or model fitting.",3,3,NOT_FEASIBLE,P008_SERIES01|P010_SERIES01|PAPER_FALLBACK::P003|PAPER_FALLBACK::P016,12,6,7,0,15,2,7,3,14,6,10,0,1,5,1,10,0,0,3,7
